type,Name,Lat,Lng,dcode,dname
clinic,คลินิกเวชกรรมเคหะร่มเกล้า,13.7619013,100.7297051,1011,ลาดกระบัง
community_healthcenter,ศูนย์สุขภาพชุมชนเคหะชุมชนร่มเกล้า โซน 201,13.76790592,100.729682,1011,ลาดกระบัง
community_healthcenter,ศูนย์สุขภาพชุมชนลำนายโส,13.77351287,100.7292423,1011,ลาดกระบัง
clinic,สะพานเชื่อมบุญคลินิกเวชกรรม สาขาตลาดเกรียงไกร,13.7618095,100.7292221,1011,ลาดกระบัง
clinic,เคหะรามคลินิกเวชกรรม,13.804803,100.7291264,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนเคหะรามคำแหง,13.80297991,100.7290154,1010,มีนบุรี
clinic,ดาเนียลคลินิกเวชกรรม,13.8129367,100.7288879,1010,มีนบุรี
clinic,มีนแพทย์คลินิกเวชกรรม,13.81291,100.7287314,1010,มีนบุรี
pharmacy_nhso,ร้านยา ศรีรัฐเภสัช,13.8130332,100.728488,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนเคหะชุมชนร่มเกล้า  โซน 10,13.76321445,100.7284639,1011,ลาดกระบัง
pharmacy_nhso,จิรประภาเภสัช,13.760118,100.728447,1011,ลาดกระบัง
healthcenter,ศูนย์บริการสาธารณสุข 45 ร่มเกล้า ลาดกระบัง,13.76130245,100.7282739,1011,ลาดกระบัง
clinic,ราษฎร์พัฒนาคลินิกเวชกรรม,13.763414,100.7278123,1011,ลาดกระบัง
clinic,เอ็ม พี คลินิกเวชกรรม,13.8133541,100.7277658,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนวังทองพัฒนา,13.7916008,100.7276831,1010,มีนบุรี
clinic,ทีซีคลินิกเวชกรรม,13.8133686,100.7276724,1010,มีนบุรี
clinic,ศิวารินทร์คลินิกเวชกรรม,13.7218536,100.7273879,1011,ลาดกระบัง
clinic,แอ๊บโซลูท คลินิกเวชกรรม สาขามีนบุรี,13.8133793,100.7273456,1010,มีนบุรี
clinic,ลาดกระบังเมดิคลินิกเวชกรรม สาขา 2,13.7658183,100.7273111,1011,ลาดกระบัง
pharmacy_nhso,บู๊ทส์ - เดอะ พาซิโอ ลาดกระบัง,13.7207692,100.7272685,1011,ลาดกระบัง
clinic,คลินิกเวชกรรมบุญส่งการแพทย์,13.8129728,100.7270641,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนมีนทองพัฒนา,13.90576113,100.7270094,1046,คลองสามวา
clinic,มีนบุรีคลินิกเวชกรรม,13.8133686,100.7269579,1010,มีนบุรี
clinic,เรเนซองส์คลินิกเวชกรรม,13.832466,100.726068,1046,คลองสามวา
community_healthcenter,ศูนย์สุขภาพชุมชนหมู่บ้านลานบุญ,13.72626423,100.7259925,1011,ลาดกระบัง
clinic,มีนสิริสหคลินิก,13.8046895,100.7259144,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนหมู่บ้านพูนสินธานี 3,13.77380802,100.725823,1011,ลาดกระบัง
clinic,คลินิกเวชกรรมแพทย์ธงชัย,13.8047593,100.7258008,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนหมู่บ้านพูนสินธานี 1,13.76693989,100.7256616,1011,ลาดกระบัง
clinic,มีนบุรีคลินิกเวชกรรม,13.8126357,100.7256504,1010,มีนบุรี
pharmacy_nhso,ร้านยาเฮลท์อัพ สาขาโลตัสสุขาภิบาล 3,13.807206,100.725206,1010,มีนบุรี
pharmacy_nhso,ร้านขายยา เทสโก้โลตัส ฟาร์มาซี สาขาสุขาภิบาล 3,13.807034,100.725089,1010,มีนบุรี
clinic,คลินิกเวชกรรมรินทร์ทองการแพทย์,13.8039007,100.7249052,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนคลองหนึ่ง,13.73476809,100.724899,1011,ลาดกระบัง
clinic,อิมเมจินี่คลินิกเวชกรรม,13.8184281,100.7246371,1010,มีนบุรี
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขาเคหะร่มเกล้า,13.765233,100.724521,1011,ลาดกระบัง
clinic,ร่มสุขคลินิกเวชกรรม,13.7650902,100.7243614,1011,ลาดกระบัง
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขาสุขาภิบาล 3,13.807769,100.724283,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนบัวขาว(ฝั่งใน),13.78250249,100.7233252,1010,มีนบุรี
community_healthcenter,ศูนย์สุขภาพชุมชนจิตรา,13.73170625,100.7232863,1011,ลาดกระบัง
clinic,มิตรรักสุขภาพ คลินิกเวชกรรม,13.80368812,100.7232666,1010,มีนบุรี
clinic,เมืองธรรมคลินิกเวชกรรม สาขาราม 201,13.8035992,100.7232609,1010,มีนบุรี
clinic,นวมินทร์ 1 คลินิกเวชกรรม,13.8092307,100.7224638,1010,มีนบุรี
pharmacy_nhso,เอ็กซ์ต้า พลัส สาขาหทัยราษฎร์ 37,13.8764722,100.7222222,1046,คลองสามวา
pharmacy_nhso,ร้านยาเอ็กซ์ต้า พลัส สาขาเอื้ออาทร(หทัยราษฎร์),13.85578891,100.7221332,1046,คลองสามวา
clinic,นวมินทร์ 1 สหคลินิก,13.8108351,100.7221037,1010,มีนบุรี
healthcenter,ศูนย์บริการสาธารณสุข 46 กันตารัติอุทิศ,13.72335829,100.722076,1011,ลาดกระบัง
clinic,กอบกุลคลินิกเวชกรรม,13.8603649,100.7220721,1046,คลองสามวา
community_healthcenter,ศูนย์สุขภาพชุมชนหลังวัดลานบุญ,13.7279191,100.721992,1011,ลาดกระบัง
clinic,นวมินทร์คลินิกเวชกรรม,13.810668,100.721825,1010,มีนบุรี
hospital_private,นวมินทร์ โรงพยาบาลทั่วไปขนาดใหญ่,13.811285,100.72161,1010,มีนบุรี
pharmacy_nhso,ร้านยาเอ็กซ์ต้า พลัส สาขาซอยเคหะร่มเกล้า 64,13.7687938,100.721347,1011,ลาดกระบัง
clinic,คลินิกเวชกรรมมีนบุรี,13.8115083,100.7213225,1010,มีนบุรี
clinic,คลินิกเวชกรรมหมอพรณรงค์,13.766896,100.7210536,1011,ลาดกระบัง
clinic,นวธรรมคลินิกเวชกรรม,13.8207843,100.7209966,1010,มีนบุรี
clinic,คลินิกเวชกรรมมีนบุรี,13.8121004,100.7209513,1010,มีนบุรี
clinic,อาเธอร์คลินิกเวชกรรม สาขามีนบุรี,13.81517851,100.7208881,1010,มีนบุรี
pharmacy_nhso,ร้านยามหานคร,13.7678913,100.7208654,1011,ลาดกระบัง
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขาหทัยราษฎร์,13.860383,100.720714,1046,คลองสามวา
